,AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType
53944,AM-3,24796C035B2BEE00,GRABADOR-SDZG-AM-3/20190622_103000.WAV,GRABADOR-SDZG-AM-3,20190622_103000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 10:30,60.00046875,,Recorded at 10:30:00 22/06/2019 (UTC) by AudioMoth 24796C035B2BEE00 at gain setting 2 while battery state was 4.1V.,AudioMoth 24796C035B2BEE00,2019:12:19 20:24:25-08:00,WAV,WAV,audio/x-wav
54235,AM-3,24796C035B2BEE00,GRABADOR-SDZG-AM-3/20190624_110000.WAV,GRABADOR-SDZG-AM-3,20190624_110000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 11:00,60.00046875,,Recorded at 11:00:00 24/06/2019 (UTC) by AudioMoth 24796C035B2BEE00 at gain setting 2 while battery state was 4.1V.,AudioMoth 24796C035B2BEE00,2019:12:19 20:33:35-08:00,WAV,WAV,audio/x-wav
52805,AM-3,24796C035B2BEE00,GRABADOR-SDZG-AM-3/20190614_124000.WAV,GRABADOR-SDZG-AM-3,20190614_124000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 12:40,60.00046875,,Recorded at 12:40:00 14/06/2019 (UTC) by AudioMoth 24796C035B2BEE00 at gain setting 2 while battery state was 4.4V.,AudioMoth 24796C035B2BEE00,2019:12:19 19:48:44-08:00,WAV,WAV,audio/x-wav
53962,AM-3,24796C035B2BEE00,GRABADOR-SDZG-AM-3/20190622_133000.WAV,GRABADOR-SDZG-AM-3,20190622_133000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 13:30,60.00046875,,Recorded at 13:30:00 22/06/2019 (UTC) by AudioMoth 24796C035B2BEE00 at gain setting 2 while battery state was 4.1V.,AudioMoth 24796C035B2BEE00,2019:12:19 20:24:59-08:00,WAV,WAV,audio/x-wav
53824,AM-3,24796C035B2BEE00,GRABADOR-SDZG-AM-3/20190621_143000.WAV,GRABADOR-SDZG-AM-3,20190621_143000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 14:30,60.00046875,,Recorded at 14:30:00 21/06/2019 (UTC) by AudioMoth 24796C035B2BEE00 at gain setting 2 while battery state was 4.2V.,AudioMoth 24796C035B2BEE00,2019:12:19 20:20:39-08:00,WAV,WAV,audio/x-wav
55847,AM-3,24796C035B2BEE00,GRABADOR-SDZG-AM-3/20190705_154000.WAV,GRABADOR-SDZG-AM-3,20190705_154000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 15:40,60.00046875,,Recorded at 15:40:00 05/07/2019 (UTC) by AudioMoth 24796C035B2BEE00 at gain setting 2 while battery state was 3.6V.,AudioMoth 24796C035B2BEE00,2019:12:19 21:24:22-08:00,WAV,WAV,audio/x-wav
54124,AM-3,24796C035B2BEE00,GRABADOR-SDZG-AM-3/20190623_163000.WAV,GRABADOR-SDZG-AM-3,20190623_163000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 16:30,60.00046875,,Recorded at 16:30:00 23/06/2019 (UTC) by AudioMoth 24796C035B2BEE00 at gain setting 2 while battery state was 4.1V.,AudioMoth 24796C035B2BEE00,2019:12:19 20:30:06-08:00,WAV,WAV,audio/x-wav
54420,AM-3,24796C035B2BEE00,GRABADOR-SDZG-AM-3/20190625_175000.WAV,GRABADOR-SDZG-AM-3,20190625_175000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 17:50,60.00046875,,Recorded at 17:50:00 25/06/2019 (UTC) by AudioMoth 24796C035B2BEE00 at gain setting 2 while battery state was 4.1V.,AudioMoth 24796C035B2BEE00,2019:12:19 20:39:26-08:00,WAV,WAV,audio/x-wav
53703,AM-3,24796C035B2BEE00,GRABADOR-SDZG-AM-3/20190620_182000.WAV,GRABADOR-SDZG-AM-3,20190620_182000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 18:20,60.00046875,,Recorded at 18:20:00 20/06/2019 (UTC) by AudioMoth 24796C035B2BEE00 at gain setting 2 while battery state was 4.2V.,AudioMoth 24796C035B2BEE00,2019:12:19 20:16:52-08:00,WAV,WAV,audio/x-wav
55295,AM-3,24796C035B2BEE00,GRABADOR-SDZG-AM-3/20190701_194000.WAV,GRABADOR-SDZG-AM-3,20190701_194000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 19:40,60.00046875,,Recorded at 19:40:00 01/07/2019 (UTC) by AudioMoth 24796C035B2BEE00 at gain setting 2 while battery state was 3.8V.,AudioMoth 24796C035B2BEE00,2019:12:19 21:06:55-08:00,WAV,WAV,audio/x-wav
54150,AM-3,24796C035B2BEE00,GRABADOR-SDZG-AM-3/20190623_205000.WAV,GRABADOR-SDZG-AM-3,20190623_205000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 20:50,60.00046875,,Recorded at 20:50:00 23/06/2019 (UTC) by AudioMoth 24796C035B2BEE00 at gain setting 2 while battery state was 4.1V.,AudioMoth 24796C035B2BEE00,2019:12:19 20:30:54-08:00,WAV,WAV,audio/x-wav
55308,AM-3,24796C035B2BEE00,GRABADOR-SDZG-AM-3/20190701_215000.WAV,GRABADOR-SDZG-AM-3,20190701_215000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 21:50,60.00046875,,Recorded at 21:50:00 01/07/2019 (UTC) by AudioMoth 24796C035B2BEE00 at gain setting 2 while battery state was 3.8V.,AudioMoth 24796C035B2BEE00,2019:12:19 21:07:20-08:00,WAV,WAV,audio/x-wav
55169,AM-3,24796C035B2BEE00,GRABADOR-SDZG-AM-3/20190630_224000.WAV,GRABADOR-SDZG-AM-3,20190630_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 22:40,60.00046875,,Recorded at 22:40:00 30/06/2019 (UTC) by AudioMoth 24796C035B2BEE00 at gain setting 2 while battery state was 3.9V.,AudioMoth 24796C035B2BEE00,2019:12:19 21:02:56-08:00,WAV,WAV,audio/x-wav
53591,AM-3,24796C035B2BEE00,GRABADOR-SDZG-AM-3/20190619_234000.WAV,GRABADOR-SDZG-AM-3,20190619_234000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 23:40,60.00046875,,Recorded at 23:40:00 19/06/2019 (UTC) by AudioMoth 24796C035B2BEE00 at gain setting 2 while battery state was 4.2V.,AudioMoth 24796C035B2BEE00,2019:12:19 20:13:21-08:00,WAV,WAV,audio/x-wav
61817,AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190702_002000.WAV,GRABADOR-SDZG-AM-4,20190702_002000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 00:20,60.00046875,,Recorded at 00:20:00 02/07/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 05:00:41-08:00,WAV,WAV,audio/x-wav
60530,AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190623_015000.WAV,GRABADOR-SDZG-AM-4,20190623_015000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 01:50,60.00046875,,Recorded at 01:50:00 23/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:20:02-08:00,WAV,WAV,audio/x-wav
61684,AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190701_021000.WAV,GRABADOR-SDZG-AM-4,20190701_021000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 02:10,60.00046875,,Recorded at 02:10:00 01/07/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:56:29-08:00,WAV,WAV,audio/x-wav
59963,AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190619_032000.WAV,GRABADOR-SDZG-AM-4,20190619_032000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 03:20,60.00046875,,Recorded at 03:20:00 19/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:02:23-08:00,WAV,WAV,audio/x-wav
61841,AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190702_042000.WAV,GRABADOR-SDZG-AM-4,20190702_042000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 04:20,60.00046875,,Recorded at 04:20:00 02/07/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 05:01:27-08:00,WAV,WAV,audio/x-wav
61850,AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190702_055000.WAV,GRABADOR-SDZG-AM-4,20190702_055000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 05:50,60.00046875,,Recorded at 05:50:00 02/07/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 05:01:44-08:00,WAV,WAV,audio/x-wav
60704,AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190624_065000.WAV,GRABADOR-SDZG-AM-4,20190624_065000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 06:50,60.00046875,,Recorded at 06:50:00 24/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:25:28-08:00,WAV,WAV,audio/x-wav
60850,AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190625_071000.WAV,GRABADOR-SDZG-AM-4,20190625_071000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 07:10,60.00046875,,Recorded at 07:10:00 25/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:30:03-08:00,WAV,WAV,audio/x-wav
59131,AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190613_084000.WAV,GRABADOR-SDZG-AM-4,20190613_084000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 08:40,60.00046875,,Recorded at 08:40:00 13/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.6V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 03:36:37-08:00,WAV,WAV,audio/x-wav
61725,AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190701_090000.WAV,GRABADOR-SDZG-AM-4,20190701_090000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 09:00,60.00046875,,Recorded at 09:00:00 01/07/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:57:47-08:00,WAV,WAV,audio/x-wav
59860,AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190618_101000.WAV,GRABADOR-SDZG-AM-4,20190618_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 10:10,60.00046875,,Recorded at 10:10:00 18/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 03:59:11-08:00,WAV,WAV,audio/x-wav
59434,AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190615_111000.WAV,GRABADOR-SDZG-AM-4,20190615_111000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 11:10,60.00046875,,Recorded at 11:10:00 15/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 03:45:53-08:00,WAV,WAV,audio/x-wav
61170,AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190627_123000.WAV,GRABADOR-SDZG-AM-4,20190627_123000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 12:30,60.00046875,,Recorded at 12:30:00 27/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:40:10-08:00,WAV,WAV,audio/x-wav
61466,AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190629_135000.WAV,GRABADOR-SDZG-AM-4,20190629_135000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 13:50,60.00046875,,Recorded at 13:50:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:49:33-08:00,WAV,WAV,audio/x-wav
61470,AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190629_143000.WAV,GRABADOR-SDZG-AM-4,20190629_143000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 14:30,60.00046875,,Recorded at 14:30:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:49:40-08:00,WAV,WAV,audio/x-wav
61188,AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190627_153000.WAV,GRABADOR-SDZG-AM-4,20190627_153000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 15:30,60.00046875,,Recorded at 15:30:00 27/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:40:44-08:00,WAV,WAV,audio/x-wav
61769,AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190701_162000.WAV,GRABADOR-SDZG-AM-4,20190701_162000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 16:20,60.00046875,,Recorded at 16:20:00 01/07/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:59:11-08:00,WAV,WAV,audio/x-wav
59761,AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190617_174000.WAV,GRABADOR-SDZG-AM-4,20190617_174000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 17:40,60.00046875,,Recorded at 17:40:00 17/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 03:56:06-08:00,WAV,WAV,audio/x-wav
62359,AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190705_184000.WAV,GRABADOR-SDZG-AM-4,20190705_184000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 18:40,60.00046875,,Recorded at 18:40:00 05/07/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 05:17:50-08:00,WAV,WAV,audio/x-wav
59049,AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190612_190000.WAV,GRABADOR-SDZG-AM-4,20190612_190000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 19:00,60.00046875,,Recorded at 19:00:00 12/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.7V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 03:34:06-08:00,WAV,WAV,audio/x-wav
59636,AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190616_205000.WAV,GRABADOR-SDZG-AM-4,20190616_205000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 20:50,60.00046875,,Recorded at 20:50:00 16/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 03:52:12-08:00,WAV,WAV,audio/x-wav
61077,AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190626_210000.WAV,GRABADOR-SDZG-AM-4,20190626_210000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 21:00,60.00046875,,Recorded at 21:00:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:37:14-08:00,WAV,WAV,audio/x-wav
59503,AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190615_224000.WAV,GRABADOR-SDZG-AM-4,20190615_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 22:40,60.00046875,,Recorded at 22:40:00 15/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 03:48:02-08:00,WAV,WAV,audio/x-wav
60657,AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190623_230000.WAV,GRABADOR-SDZG-AM-4,20190623_230000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 23:00,60.00046875,,Recorded at 23:00:00 23/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:24:00-08:00,WAV,WAV,audio/x-wav
65349,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190701_005000.WAV,GRABADOR-SDZG-AM-5,20190701_005000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 00:50,60.00046875,,Recorded at 00:50:00 01/07/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 07:12:17-08:00,WAV,WAV,audio/x-wav
65930,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190705_014000.WAV,GRABADOR-SDZG-AM-5,20190705_014000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 01:40,60.00046875,,Recorded at 01:40:00 05/07/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 07:30:29-08:00,WAV,WAV,audio/x-wav
63486,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190618_022000.WAV,GRABADOR-SDZG-AM-5,20190618_022000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 02:20,60.00046875,,Recorded at 02:20:00 18/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:14:05-08:00,WAV,WAV,audio/x-wav
64213,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190623_033000.WAV,GRABADOR-SDZG-AM-5,20190623_033000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 03:30,60.00046875,,Recorded at 03:30:00 23/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:36:43-08:00,WAV,WAV,audio/x-wav
64075,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190622_043000.WAV,GRABADOR-SDZG-AM-5,20190622_043000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 04:30,60.00046875,,Recorded at 04:30:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:32:26-08:00,WAV,WAV,audio/x-wav
64226,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190623_054000.WAV,GRABADOR-SDZG-AM-5,20190623_054000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 05:40,60.00046875,,Recorded at 05:40:00 23/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:37:07-08:00,WAV,WAV,audio/x-wav
65961,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190705_065000.WAV,GRABADOR-SDZG-AM-5,20190705_065000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 06:50,60.00046875,,Recorded at 06:50:00 05/07/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 07:31:28-08:00,WAV,WAV,audio/x-wav
65674,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190703_070000.WAV,GRABADOR-SDZG-AM-5,20190703_070000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 07:00,60.00046875,,Recorded at 07:00:00 03/07/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 07:22:29-08:00,WAV,WAV,audio/x-wav
65972,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190705_084000.WAV,GRABADOR-SDZG-AM-5,20190705_084000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 08:40,60.00046875,,Recorded at 08:40:00 05/07/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 07:31:47-08:00,WAV,WAV,audio/x-wav
62663,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190612_091000.WAV,GRABADOR-SDZG-AM-5,20190612_091000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 09:10,60.00046875,,Recorded at 09:10:00 12/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.6V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 05:48:30-08:00,WAV,WAV,audio/x-wav
65549,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190702_101000.WAV,GRABADOR-SDZG-AM-5,20190702_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 10:10,60.00046875,,Recorded at 10:10:00 02/07/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 07:18:34-08:00,WAV,WAV,audio/x-wav
63398,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190617_114000.WAV,GRABADOR-SDZG-AM-5,20190617_114000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 11:40,60.00046875,,Recorded at 11:40:00 17/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:11:21-08:00,WAV,WAV,audio/x-wav
65131,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190629_123000.WAV,GRABADOR-SDZG-AM-5,20190629_123000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 12:30,60.00046875,,Recorded at 12:30:00 29/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 07:05:28-08:00,WAV,WAV,audio/x-wav
63840,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190620_132000.WAV,GRABADOR-SDZG-AM-5,20190620_132000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 13:20,60.00046875,,Recorded at 13:20:00 20/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:25:06-08:00,WAV,WAV,audio/x-wav
64276,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190623_140000.WAV,GRABADOR-SDZG-AM-5,20190623_140000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 14:00,60.00046875,,Recorded at 14:00:00 23/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:38:41-08:00,WAV,WAV,audio/x-wav
64718,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190626_154000.WAV,GRABADOR-SDZG-AM-5,20190626_154000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 15:40,60.00046875,,Recorded at 15:40:00 26/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:52:31-08:00,WAV,WAV,audio/x-wav
64576,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190625_160000.WAV,GRABADOR-SDZG-AM-5,20190625_160000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 16:00,60.00046875,,Recorded at 16:00:00 25/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:48:05-08:00,WAV,WAV,audio/x-wav
63578,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190618_174000.WAV,GRABADOR-SDZG-AM-5,20190618_174000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 17:40,60.00046875,,Recorded at 17:40:00 18/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:16:57-08:00,WAV,WAV,audio/x-wav
63008,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190614_184000.WAV,GRABADOR-SDZG-AM-5,20190614_184000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 18:40,60.00046875,,Recorded at 18:40:00 14/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 05:59:14-08:00,WAV,WAV,audio/x-wav
63730,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190619_190000.WAV,GRABADOR-SDZG-AM-5,20190619_190000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 19:00,60.00046875,,Recorded at 19:00:00 19/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:21:41-08:00,WAV,WAV,audio/x-wav
